PVSYST 7.2.12;;;;;;
;File;File date;Description;;;
Projet;SE60_Ombrière Couloisy_Project.PRJ;18/03/22 10h17;SE60_Ombrière Couloisy;;;
Site géographique;Couloisy_PVGIS_SARAH_2005 à 2016.SIT;18/03/22 10h17;Couloisy;France;Europe;
Données météo;Couloisy_PVGIS_SARAH_SYN.MET;18/03/22 10h10;Couloisy;PVGIS-SARAH averages 01/01/05 to 31/12/16;Synthétique;
Variante de simulation;SE60_Ombrière Couloisy_Project.VC0;18/03/22 10h32;Nouvelle variante de simulation;;;
Simulation date;;18/03/22 10h45;;;;
;;;;;;
Simulation:;Valeurs horaires; du 01/01/90; au 31/12/90 ;;;
;;;;;;
date;GlobInc;GlobEff;EArray;E_Grid;PR;
    ;W/m²;W/m²;kW;kW;ratio;
;;;;;;
03/10/1990 01:00;0;0;0;-0,005;1;0
03/10/1990 02:00;0;0;0;-0,005;1;0
03/10/1990 03:00;0;0;0;-0,005;1;0
03/10/1990 04:00;0;0;0;-0,005;1;0
03/10/1990 05:00;0;0;0;-0,005;1;0
03/10/1990 06:00;0;0;0;-0,005;1;0
03/10/1990 07:00;0;0;0;-0,005;1;0
03/10/1990 08:00;19,417;18,467;0,8685;0,7028;0,6629;0
03/10/1990 09:00;29,37;28,042;1,3614;1,1915;0,743;0
03/10/1990 10:00;43,895;42,026;2,0898;1,9136;0,7984;0
03/10/1990 11:00;51,01;48,911;2,4496;2,2701;0,8151;0
03/10/1990 12:00;49,264;47,253;2,3608;2,1821;0,8112;0
03/10/1990 13:00;404,25;394,09;20,301;19,662;0,8908;0
03/10/1990 14:00;358,31;346,99;17,853;17,303;0,8844;0
03/10/1990 15:00;273,4;261,67;13,482;13,074;0,8758;0
03/10/1990 16:00;177,08;164,43;8,4446;8,1698;0,845;0
03/10/1990 17:00;70,103;59,8;2,9791;2,7946;0,7301;0
03/10/1990 18:00;0;0;0;-0,005;1;0
03/10/1990 19:00;0;0;0;-0,005;1;0
03/10/1990 20:00;0;0;0;-0,005;1;0
03/10/1990 21:00;0;0;0;-0,005;1;0
03/10/1990 22:00;0;0;0;-0,005;1;0
03/10/1990 23:00;0;0;0;-0,005;1;0
04/10/1990 00:00;0;0;0;-0,005;1;0
04/10/1990 01:00;0;0;0;-0,005;1;0
04/10/1990 02:00;0;0;0;-0,005;1;0
04/10/1990 03:00;0;0;0;-0,005;1;0
04/10/1990 04:00;0;0;0;-0,005;1;0
04/10/1990 05:00;0;0;0;-0,005;1;0
04/10/1990 06:00;0;0;0;-0,005;1;0
04/10/1990 07:00;30,315;27,299;1,324;1,1545;0,6975;0
04/10/1990 08:00;111,41;102,75;5,2928;5,0832;0,8357;0
04/10/1990 09:00;189,75;180,2;9,3451;9,0506;0,8736;0
04/10/1990 10:00;194,64;186,81;9,6605;9,359;0,8807;0
04/10/1990 11:00;234,7;226,15;11,672;11,316;0,8831;0
04/10/1990 12:00;304,35;294,17;15,113;14,657;0,882;0
04/10/1990 13:00;324,47;314,7;16,106;15,617;0,8815;0
04/10/1990 14:00;348,64;337,47;17,197;16,67;0,8757;0
04/10/1990 15:00;293,18;280,4;14,309;13,876;0,8669;0
04/10/1990 16:00;225,4;204,65;10,448;10,127;0,8229;0
04/10/1990 17:00;120,56;93,881;4,727;4,5252;0,6875;0
04/10/1990 18:00;0;0;0;-0,005;1;0
04/10/1990 19:00;0;0;0;-0,005;1;0
04/10/1990 20:00;0;0;0;-0,005;1;0
04/10/1990 21:00;0;0;0;-0,005;1;0
04/10/1990 22:00;0;0;0;-0,005;1;0
04/10/1990 23:00;0;0;0;-0,005;1;0
05/10/1990 00:00;0;0;0;-0,005;1;0
05/10/1990 01:00;0;0;0;-0,005;1;0
05/10/1990 02:00;0;0;0;-0,005;1;0
05/10/1990 03:00;0;0;0;-0,005;1;0
05/10/1990 04:00;0;0;0;-0,005;1;0
05/10/1990 05:00;0;0;0;-0,005;1;0
05/10/1990 06:00;0;0;0;-0,005;1;0
05/10/1990 07:00;51,237;35,668;1,7654;1,592;0,5691;0
05/10/1990 08:00;172,96;148,28;7,7125;7,4533;0,7893;0
05/10/1990 09:00;313,76;294,65;15,253;14,793;0,8635;0
05/10/1990 10:00;427,62;413,82;21,087;20,419;0,8745;0
05/10/1990 11:00;509,58;498,69;25,016;24,197;0,8697;0
05/10/1990 12:00;537,46;527,32;26,201;25,329;0,8631;0
05/10/1990 13:00;515,78;505,35;25,065;24,244;0,8609;0
05/10/1990 14:00;457,82;445,99;22,212;21,502;0,8602;0
05/10/1990 15:00;349,53;333,95;16,788;16,275;0,8528;0
05/10/1990 16:00;214,05;193,62;9,7907;9,4863;0,8117;0
05/10/1990 17:00;82,904;63,671;3,1382;2,9523;0,6522;0
05/10/1990 18:00;0;0;0;-0,005;1;0
05/10/1990 19:00;0;0;0;-0,005;1;0
05/10/1990 20:00;0;0;0;-0,005;1;0
05/10/1990 21:00;0;0;0;-0,005;1;0
05/10/1990 22:00;0;0;0;-0,005;1;0
05/10/1990 23:00;0;0;0;-0,005;1;0
06/10/1990 00:00;0;0;0;-0,005;1;0
06/10/1990 01:00;0;0;0;-0,005;1;0
06/10/1990 02:00;0;0;0;-0,005;1;0
06/10/1990 03:00;0;0;0;-0,005;1;0
06/10/1990 04:00;0;0;0;-0,005;1;0
06/10/1990 05:00;0;0;0;-0,005;1;0
06/10/1990 06:00;0;0;0;-0,005;1;0
06/10/1990 07:00;18,361;16,948;0,7897;0,6246;0,6231;0
06/10/1990 08:00;89,249;82,932;4,2402;4,0434;0,8298;0
06/10/1990 09:00;354,82;332,85;17,131;16,607;0,8572;0
06/10/1990 10:00;261,07;251,13;12,915;12,522;0,8785;0
06/10/1990 11:00;421,83;410,67;20,796;20,139;0,8744;0
06/10/1990 12:00;500,6;490,07;24,457;23,66;0,8656;0
06/10/1990 13:00;404,91;393,74;19,768;19,148;0,8661;0
06/10/1990 14:00;504,42;491,28;24,333;23,541;0,8547;0
06/10/1990 15:00;232,66;222,16;11,213;10,87;0,8557;0
06/10/1990 16:00;237,81;214,26;10,828;10,496;0,8084;0
06/10/1990 17:00;37,862;34,485;1,6418;1,4695;0,7108;0
06/10/1990 18:00;0;0;0;-0,005;1;0
06/10/1990 19:00;0;0;0;-0,005;1;0
06/10/1990 20:00;0;0;0;-0,005;1;0
06/10/1990 21:00;0;0;0;-0,005;1;0
06/10/1990 22:00;0;0;0;-0,005;1;0
06/10/1990 23:00;0;0;0;-0,005;1;0
07/10/1990 00:00;0;0;0;-0,005;1;0
07/10/1990 01:00;0;0;0;-0,005;1;0
07/10/1990 02:00;0;0;0;-0,005;1;0
07/10/1990 03:00;0;0;0;-0,005;1;0
07/10/1990 04:00;0;0;0;-0,005;1;0
07/10/1990 05:00;0;0;0;-0,005;1;0
07/10/1990 06:00;0;0;0;-0,005;1;0
07/10/1990 07:00;56,539;39,035;1,9283;1,7535;0,568;0
07/10/1990 08:00;176,24;149,89;7,7455;7,4856;0,7779;0
07/10/1990 09:00;311,72;291,44;14,994;14,542;0,8544;0
07/10/1990 10:00;404,72;390,96;19,85;19,228;0,8701;0
07/10/1990 11:00;493,29;482,37;24,097;23,314;0,8656;0
07/10/1990 12:00;497,85;487,51;24,208;23,42;0,8616;0
07/10/1990 13:00;432,33;421,67;21,018;20,352;0,8622;0
07/10/1990 14:00;412,45;400,29;19,955;19,329;0,8583;0
07/10/1990 15:00;262,57;250,46;12,609;12,225;0,8527;0
07/10/1990 16:00;210,72;189,42;9,5517;9,2526;0,8042;0
07/10/1990 17:00;58,607;47,226;2,287;2,109;0,6591;0
07/10/1990 18:00;0;0;0;-0,005;1;0
07/10/1990 19:00;0;0;0;-0,005;1;0
07/10/1990 20:00;0;0;0;-0,005;1;0
07/10/1990 21:00;0;0;0;-0,005;1;0
07/10/1990 22:00;0;0;0;-0,005;1;0
07/10/1990 23:00;0;0;0;-0,005;1;0
08/10/1990 00:00;0;0;0;-0,005;1;0
08/10/1990 01:00;0;0;0;-0,005;1;0
08/10/1990 02:00;0;0;0;-0,005;1;0
08/10/1990 03:00;0;0;0;-0,005;1;0
08/10/1990 04:00;0;0;0;-0,005;1;0
08/10/1990 05:00;0;0;0;-0,005;1;0
08/10/1990 06:00;0;0;0;-0,005;1;0
08/10/1990 07:00;0;0;0;-0,005;1;0
08/10/1990 08:00;47,126;44,379;2,2062;2,0289;0,7885;0
08/10/1990 09:00;131,97;125,43;6,4674;6,2342;0,8652;0
08/10/1990 10:00;267,12;256,73;13,266;12,864;0,882;0
08/10/1990 11:00;366,46;355,37;18,178;17,616;0,8804;0
08/10/1990 12:00;310,9;300,75;15,395;14,931;0,8796;0
08/10/1990 13:00;189,22;182,14;9,325;9,0309;0,8741;0
08/10/1990 14:00;430,29;417,69;21,13;20,461;0,8709;0
08/10/1990 15:00;491,22;467,5;23,453;22,695;0,8462;0
08/10/1990 16:00;109,8;101,6;5,1157;4,9097;0,819;0
08/10/1990 17:00;7,7899;7,4118;0,3044;0,1432;0,3367;0
08/10/1990 18:00;0;0;0;-0,005;1;0
08/10/1990 19:00;0;0;0;-0,005;1;0
08/10/1990 20:00;0;0;0;-0,005;1;0
08/10/1990 21:00;0;0;0;-0,005;1;0
08/10/1990 22:00;0;0;0;-0,005;1;0
08/10/1990 23:00;0;0;0;-0,005;1;0
09/10/1990 00:00;0;0;0;-0,005;1;0
09/10/1990 01:00;0;0;0;-0,005;1;0
09/10/1990 02:00;0;0;0;-0,005;1;0
09/10/1990 03:00;0;0;0;-0,005;1;0
09/10/1990 04:00;0;0;0;-0,005;1;0
09/10/1990 05:00;0;0;0;-0,005;1;0
09/10/1990 06:00;0;0;0;-0,005;1;0
09/10/1990 07:00;19,765;18,107;0,8489;0,6833;0,6332;0
09/10/1990 08:00;184,21;152,16;7,8619;7,5996;0,7556;0
09/10/1990 09:00;323,12;300,65;15,437;14,971;0,8486;0
09/10/1990 10:00;385,56;371,54;18,871;18,285;0,8686;0
09/10/1990 11:00;518,33;507,2;25,231;24,403;0,8623;0
09/10/1990 12:00;551,81;542,06;26,697;25,8;0,8563;0
09/10/1990 13:00;571,61;561,23;27,452;26,517;0,8496;0
09/10/1990 14:00;488,85;475,8;23,462;22,703;0,8506;0
09/10/1990 15:00;399,96;379,61;18,892;18,305;0,8382;0
09/10/1990 16:00;261,59;229,36;11,534;11,182;0,7829;0
09/10/1990 17:00;91,47;63,273;3,0997;2,9142;0,5835;0
09/10/1990 18:00;0;0;0;-0,005;1;0
09/10/1990 19:00;0;0;0;-0,005;1;0
09/10/1990 20:00;0;0;0;-0,005;1;0
09/10/1990 21:00;0;0;0;-0,005;1;0
09/10/1990 22:00;0;0;0;-0,005;1;0
09/10/1990 23:00;0;0;0;-0,005;1;0
10/10/1990 00:00;0;0;0;-0,005;1;0
10/10/1990 01:00;0;0;0;-0,005;1;0
10/10/1990 02:00;0;0;0;-0,005;1;0
10/10/1990 03:00;0;0;0;-0,005;1;0
10/10/1990 04:00;0;0;0;-0,005;1;0
10/10/1990 05:00;0;0;0;-0,005;1;0
10/10/1990 06:00;0;0;0;-0,005;1;0
10/10/1990 07:00;17,304;15,874;0,7278;0,5632;0,5962;0
10/10/1990 08:00;193,78;158,21;8,1031;7,8356;0,7406;0
10/10/1990 09:00;347,81;322,15;16,352;15,854;0,8349;0
10/10/1990 10:00;448,36;432,41;21,573;20,887;0,8532;0
10/10/1990 11:00;527,09;515,88;25,327;24,495;0,8511;0
10/10/1990 12:00;579,67;569,73;27,624;26,681;0,843;0
10/10/1990 13:00;524,15;513,61;24,993;24,174;0,8447;0
10/10/1990 14:00;437,77;424,97;20,856;20,197;0,845;0
10/10/1990 15:00;312,06;296,08;14,698;14,255;0,8366;0
10/10/1990 16:00;220,88;195,86;9,7665;9,4627;0,7846;0
10/10/1990 17:00;80,473;58,609;2,8367;2,6536;0,6039;0
10/10/1990 18:00;0;0;0;-0,005;1;0
10/10/1990 19:00;0;0;0;-0,005;1;0
10/10/1990 20:00;0;0;0;-0,005;1;0
10/10/1990 21:00;0;0;0;-0,005;1;0
10/10/1990 22:00;0;0;0;-0,005;1;0
10/10/1990 23:00;0;0;0;-0,005;1;0
11/10/1990 00:00;0;0;0;-0,005;1;0
11/10/1990 01:00;0;0;0;-0,005;1;0
11/10/1990 02:00;0;0;0;-0,005;1;0
11/10/1990 03:00;0;0;0;-0,005;1;0
11/10/1990 04:00;0;0;0;-0,005;1;0
11/10/1990 05:00;0;0;0;-0,005;1;0
11/10/1990 06:00;0;0;0;-0,005;1;0
11/10/1990 07:00;28,393;22,145;1,0356;0,8685;0,5602;0
11/10/1990 08:00;209,28;174,99;8,8893;8,6048;0,753;0
11/10/1990 09:00;254,26;237,73;12,029;11,663;0,8401;0
11/10/1990 10:00;303,05;291,01;14,641;14,199;0,8581;0
11/10/1990 11:00;561,57;548,63;26,726;25,827;0,8423;0
11/10/1990 12:00;342,17;331,92;16,485;15,983;0,8555;0
11/10/1990 13:00;397,32;386,33;19,071;18,477;0,8517;0
11/10/1990 14:00;202,56;194,62;9,6966;9,3943;0,8494;0
11/10/1990 15:00;232,88;221,26;11,05;10,712;0,8425;0
11/10/1990 16:00;188,62;167,88;8,3838;8,1103;0,7875;0
11/10/1990 17:00;88,15;64,801;3,1559;2,9698;0,617;0
11/10/1990 18:00;0;0;0;-0,005;1;0
11/10/1990 19:00;0;0;0;-0,005;1;0
11/10/1990 20:00;0;0;0;-0,005;1;0
11/10/1990 21:00;0;0;0;-0,005;1;0
11/10/1990 22:00;0;0;0;-0,005;1;0
11/10/1990 23:00;0;0;0;-0,005;1;0
12/10/1990 00:00;0;0;0;-0,005;1;0
12/10/1990 01:00;0;0;0;-0,005;1;0
12/10/1990 02:00;0;0;0;-0,005;1;0
12/10/1990 03:00;0;0;0;-0,005;1;0
12/10/1990 04:00;0;0;0;-0,005;1;0
12/10/1990 05:00;0;0;0;-0,005;1;0
12/10/1990 06:00;0;0;0;-0,005;1;0
12/10/1990 07:00;16,145;14,828;0,6758;0,5117;0,5805;0
12/10/1990 08:00;164,48;134,81;6,9022;6,66;0,7416;0
12/10/1990 09:00;316,07;292,21;14,917;14,467;0,8383;0
12/10/1990 10:00;477,19;459,2;22,923;22,185;0,8515;0
12/10/1990 11:00;575,3;562,72;27,533;26,594;0,8466;0
12/10/1990 12:00;596,16;585,26;28,384;27,403;0,8419;0
12/10/1990 13:00;524,47;513,6;25,056;24,235;0,8463;0
12/10/1990 14:00;436,56;423;20,821;20,163;0,8459;0
12/10/1990 15:00;293,02;277,2;13,817;13,399;0,8375;0
12/10/1990 16:00;169,19;150,22;7,4951;7,2405;0,7838;0
12/10/1990 17:00;60,939;44,102;2,1134;1,937;0,5821;0
12/10/1990 18:00;0;0;0;-0,005;1;0
12/10/1990 19:00;0;0;0;-0,005;1;0
12/10/1990 20:00;0;0;0;-0,005;1;0
12/10/1990 21:00;0;0;0;-0,005;1;0
12/10/1990 22:00;0;0;0;-0,005;1;0
12/10/1990 23:00;0;0;0;-0,005;1;0
13/10/1990 00:00;0;0;0;-0,005;1;0
13/10/1990 01:00;0;0;0;-0,005;1;0
13/10/1990 02:00;0;0;0;-0,005;1;0
13/10/1990 03:00;0;0;0;-0,005;1;0
13/10/1990 04:00;0;0;0;-0,005;1;0
13/10/1990 05:00;0;0;0;-0,005;1;0
13/10/1990 06:00;0;0;0;-0,005;1;0
13/10/1990 07:00;14,299;12,7;0,5707;0,4074;0,5218;0
13/10/1990 08:00;153,87;127,59;6,5408;6,306;0,7506;0
13/10/1990 09:00;285,36;264,06;13,541;13,131;0,8428;0
13/10/1990 10:00;409,71;393,63;19,872;19,249;0,8605;0
13/10/1990 11:00;534,8;522,43;25,824;24,969;0,8551;0
13/10/1990 12:00;577,85;567,31;27,718;26,77;0,8485;0
13/10/1990 13:00;542,87;531,79;25,999;25,136;0,848;0
13/10/1990 14:00;465,26;450,92;22,213;21,502;0,8465;0
13/10/1990 15:00;353,76;333,23;16,597;16,091;0,8331;0
13/10/1990 16:00;218,22;188,09;9,4276;9,1313;0,7664;0
13/10/1990 17:00;24,326;21,995;1,0078;0,8409;0,6332;0
13/10/1990 18:00;0;0;0;-0,005;1;0
13/10/1990 19:00;0;0;0;-0,005;1;0
13/10/1990 20:00;0;0;0;-0,005;1;0
13/10/1990 21:00;0;0;0;-0,005;1;0
13/10/1990 22:00;0;0;0;-0,005;1;0
13/10/1990 23:00;0;0;0;-0,005;1;0
14/10/1990 00:00;0;0;0;-0,005;1;0
14/10/1990 01:00;0;0;0;-0,005;1;0
14/10/1990 02:00;0;0;0;-0,005;1;0
14/10/1990 03:00;0;0;0;-0,005;1;0
14/10/1990 04:00;0;0;0;-0,005;1;0
14/10/1990 05:00;0;0;0;-0,005;1;0
14/10/1990 06:00;0;0;0;-0,005;1;0
14/10/1990 07:00;11,816;10,543;0,4603;0,2979;0,4618;0
14/10/1990 08:00;100,31;88,831;4,4944;4,295;0,7842;0
14/10/1990 09:00;265,92;246,26;12,606;12,222;0,8418;0
14/10/1990 10:00;396,28;380,36;19,197;18,598;0,8596;0
14/10/1990 11:00;449,07;436,8;21,81;21,114;0,8611;0
14/10/1990 12:00;347,04;336,43;16,901;16,385;0,8647;0
14/10/1990 13:00;267,99;258,47;13,027;12,632;0,8633;0
14/10/1990 14:00;180,93;173,55;8,7473;8,4659;0,857;0
14/10/1990 15:00;108,46;103,34;5,1638;4,9568;0,837;0
14/10/1990 16:00;42,621;40,273;1,9374;1,7625;0,7574;0
14/10/1990 17:00;0;0;0;-0,005;1;0
14/10/1990 18:00;0;0;0;-0,005;1;0
14/10/1990 19:00;0;0;0;-0,005;1;0
14/10/1990 20:00;0;0;0;-0,005;1;0
14/10/1990 21:00;0;0;0;-0,005;1;0
14/10/1990 22:00;0;0;0;-0,005;1;0
14/10/1990 23:00;0;0;0;-0,005;1;0
15/10/1990 00:00;0;0;0;-0,005;1;0
15/10/1990 01:00;0;0;0;-0,005;1;0
15/10/1990 02:00;0;0;0;-0,005;1;0
15/10/1990 03:00;0;0;0;-0,005;1;0
15/10/1990 04:00;0;0;0;-0,005;1;0
15/10/1990 05:00;0;0;0;-0,005;1;0
15/10/1990 06:00;0;0;0;-0,005;1;0
15/10/1990 07:00;0;0;0;-0,005;1;0
15/10/1990 08:00;94,479;84,29;4,255;4,0581;0,7867;0
15/10/1990 09:00;165,12;155,53;7,9514;7,6872;0,8527;0
15/10/1990 10:00;242,56;232,18;11,855;11,493;0,8678;0
15/10/1990 11:00;274,36;264,36;13,441;13,034;0,8701;0
15/10/1990 12:00;290,87;280,82;14,23;13,8;0,8689;0
15/10/1990 13:00;279,16;269,32;13,627;13,214;0,8669;0
15/10/1990 14:00;176,84;169,56;8,566;8,2885;0,8584;0
15/10/1990 15:00;141,67;134,75;6,7865;6,5467;0,8464;0
15/10/1990 16:00;55,539;52,231;2,5478;2,3674;0,7807;0
15/10/1990 17:00;0;0;0;-0,005;1;0
15/10/1990 18:00;0;0;0;-0,005;1;0
15/10/1990 19:00;0;0;0;-0,005;1;0
15/10/1990 20:00;0;0;0;-0,005;1;0
15/10/1990 21:00;0;0;0;-0,005;1;0
15/10/1990 22:00;0;0;0;-0,005;1;0
15/10/1990 23:00;0;0;0;-0,005;1;0
16/10/1990 00:00;0;0;0;-0,005;1;0
16/10/1990 01:00;0;0;0;-0,005;1;0
16/10/1990 02:00;0;0;0;-0,005;1;0
16/10/1990 03:00;0;0;0;-0,005;1;0
16/10/1990 04:00;0;0;0;-0,005;1;0
16/10/1990 05:00;0;0;0;-0,005;1;0
16/10/1990 06:00;0;0;0;-0,005;1;0
16/10/1990 07:00;0;0;0;-0,005;1;0
16/10/1990 08:00;11,261;10,708;0,473;0,3105;0,505;0
16/10/1990 09:00;110,42;104,65;5,3759;5,1647;0,8567;0
16/10/1990 10:00;211,33;202,17;10,467;10,146;0,8793;0
16/10/1990 11:00;318,07;307,14;15,802;15,324;0,8824;0
16/10/1990 12:00;335,2;324,47;16,619;16,113;0,8804;0
16/10/1990 13:00;298,1;288,06;14,757;14,312;0,8793;0
16/10/1990 14:00;292,25;280,9;14,372;13,938;0,8735;0
16/10/1990 15:00;203,73;192,73;9,8616;9,5556;0,859;0
16/10/1990 16:00;103,56;94,356;4,7638;4,5616;0,8067;0
16/10/1990 17:00;27,37;23,433;1,1006;0,933;0,6243;0
16/10/1990 18:00;0;0;0;-0,005;1;0
16/10/1990 19:00;0;0;0;-0,005;1;0
16/10/1990 20:00;0;0;0;-0,005;1;0
16/10/1990 21:00;0;0;0;-0,005;1;0
16/10/1990 22:00;0;0;0;-0,005;1;0
16/10/1990 23:00;0;0;0;-0,005;1;0
17/10/1990 00:00;0;0;0;-0,005;1;0
17/10/1990 01:00;0;0;0;-0,005;1;0
17/10/1990 02:00;0;0;0;-0,005;1;0
17/10/1990 03:00;0;0;0;-0,005;1;0
17/10/1990 04:00;0;0;0;-0,005;1;0
17/10/1990 05:00;0;0;0;-0,005;1;0
17/10/1990 06:00;0;0;0;-0,005;1;0
17/10/1990 07:00;9,9579;8,8789;0,3843;0,2226;0,4093;0
17/10/1990 08:00;130,87;106,59;5,4885;5,275;0,7382;0
17/10/1990 09:00;266,81;244,54;12,654;12,269;0,8422;0
17/10/1990 10:00;363,9;348,2;17,827;17,278;0,8696;0
17/10/1990 11:00;457,67;444,58;22,441;21,722;0,8693;0
17/10/1990 12:00;580,69;568,18;28,089;27,123;0,8555;0
17/10/1990 13:00;523,14;510,75;25,322;24,491;0,8574;0
17/10/1990 14:00;412,65;397,68;19,921;19,296;0,8564;0
17/10/1990 15:00;302,75;283,08;14,307;13,875;0,8393;0
17/10/1990 16:00;188;161,49;8,1743;7,9053;0,7701;0
17/10/1990 17:00;20,605;18,61;0,8511;0,6855;0,6093;0
17/10/1990 18:00;0;0;0;-0,005;1;0
17/10/1990 19:00;0;0;0;-0,005;1;0
17/10/1990 20:00;0;0;0;-0,005;1;0
17/10/1990 21:00;0;0;0;-0,005;1;0
17/10/1990 22:00;0;0;0;-0,005;1;0
17/10/1990 23:00;0;0;0;-0,005;1;0
18/10/1990 00:00;0;0;0;-0,005;1;0
18/10/1990 01:00;0;0;0;-0,005;1;0
18/10/1990 02:00;0;0;0;-0,005;1;0
18/10/1990 03:00;0;0;0;-0,005;1;0
18/10/1990 04:00;0;0;0;-0,005;1;0
18/10/1990 05:00;0;0;0;-0,005;1;0
18/10/1990 06:00;0;0;0;-0,005;1;0
18/10/1990 07:00;0;0;0;-0,005;1;0
18/10/1990 08:00;48,456;45,174;2,2278;2,0503;0,775;0
18/10/1990 09:00;82,315;78,094;3,9494;3,7555;0,8356;0
18/10/1990 10:00;126,85;121,26;6,1918;5,9642;0,8611;0
18/10/1990 11:00;120,33;115,39;5,8768;5,6556;0,8608;0
18/10/1990 12:00;153,75;147,68;7,5541;7,2983;0,8694;0
18/10/1990 13:00;107,82;103,42;5,2438;5,0352;0,8553;0
18/10/1990 14:00;115,11;110,18;5,5968;5,3812;0,8562;0
18/10/1990 15:00;107,56;102,28;5,1854;4,9779;0,8477;0
18/10/1990 16:00;55,786;52,26;2,5788;2,3982;0,7873;0
18/10/1990 17:00;0;0;0;-0,005;1;0
18/10/1990 18:00;0;0;0;-0,005;1;0
18/10/1990 19:00;0;0;0;-0,005;1;0
18/10/1990 20:00;0;0;0;-0,005;1;0
18/10/1990 21:00;0;0;0;-0,005;1;0
18/10/1990 22:00;0;0;0;-0,005;1;0
18/10/1990 23:00;0;0;0;-0,005;1;0
19/10/1990 00:00;0;0;0;-0,005;1;0
19/10/1990 01:00;0;0;0;-0,005;1;0
19/10/1990 02:00;0;0;0;-0,005;1;0
19/10/1990 03:00;0;0;0;-0,005;1;0
19/10/1990 04:00;0;0;0;-0,005;1;0
19/10/1990 05:00;0;0;0;-0,005;1;0
19/10/1990 06:00;0;0;0;-0,005;1;0
19/10/1990 07:00;0;0;0;-0,005;1;0
19/10/1990 08:00;117,23;96,067;4,9302;4,7263;0,7384;0
19/10/1990 09:00;263,81;241,58;12,502;12,121;0,8415;0
19/10/1990 10:00;138,98;132,82;6,8252;6,5845;0,8677;0
19/10/1990 11:00;249,22;239,72;12,37;11,993;0,8814;0
19/10/1990 12:00;196,83;189,29;9,7511;9,4476;0,8791;0
19/10/1990 13:00;259,64;250,16;12,881;12,489;0,881;0
19/10/1990 14:00;246,72;236,54;12,171;11,801;0,876;0
19/10/1990 15:00;149,94;142,02;7,2754;7,0255;0,8582;0
19/10/1990 16:00;105,79;94,632;4,8041;4,6015;0,7966;0
19/10/1990 17:00;17,97;15,725;0,7178;0,5533;0,564;0
19/10/1990 18:00;0;0;0;-0,005;1;0
19/10/1990 19:00;0;0;0;-0,005;1;0
19/10/1990 20:00;0;0;0;-0,005;1;0
19/10/1990 21:00;0;0;0;-0,005;1;0
19/10/1990 22:00;0;0;0;-0,005;1;0
19/10/1990 23:00;0;0;0;-0,005;1;0
20/10/1990 00:00;0;0;0;-0,005;1;0
20/10/1990 01:00;0;0;0;-0,005;1;0
20/10/1990 02:00;0;0;0;-0,005;1;0
20/10/1990 03:00;0;0;0;-0,005;1;0
20/10/1990 04:00;0;0;0;-0,005;1;0
20/10/1990 05:00;0;0;0;-0,005;1;0
20/10/1990 06:00;0;0;0;-0,005;1;0
20/10/1990 07:00;0;0;0;-0,005;1;0
20/10/1990 08:00;18,964;17,969;0,8299;0,6645;0,6417;0
20/10/1990 09:00;56,496;53,672;2,6628;2,4813;0,8044;0
20/10/1990 10:00;262,05;250,13;12,82;12,43;0,8688;0
20/10/1990 11:00;323,4;311,83;15,848;15,368;0,8703;0
20/10/1990 12:00;304,15;293,97;14,893;14,444;0,8698;0
20/10/1990 13:00;232,23;223,53;11,335;10,989;0,8666;0
20/10/1990 14:00;60,137;57,519;2,8151;2,6322;0,8017;0
20/10/1990 15:00;21,061;20,098;0,922;0,7558;0,6573;0
20/10/1990 16:00;34,045;32,086;1,5276;1,3563;0,7296;0
20/10/1990 17:00;0;0;0;-0,005;1;0
20/10/1990 18:00;0;0;0;-0,005;1;0
20/10/1990 19:00;0;0;0;-0,005;1;0
20/10/1990 20:00;0;0;0;-0,005;1;0
20/10/1990 21:00;0;0;0;-0,005;1;0
20/10/1990 22:00;0;0;0;-0,005;1;0
20/10/1990 23:00;0;0;0;-0,005;1;0
21/10/1990 00:00;0;0;0;-0,005;1;0
21/10/1990 01:00;0;0;0;-0,005;1;0
21/10/1990 02:00;0;0;0;-0,005;1;0
21/10/1990 03:00;0;0;0;-0,005;1;0
21/10/1990 04:00;0;0;0;-0,005;1;0
21/10/1990 05:00;0;0;0;-0,005;1;0
21/10/1990 06:00;0;0;0;-0,005;1;0
21/10/1990 07:00;0;0;0;-0,005;1;0
21/10/1990 08:00;65,654;60,016;2,9946;2,8101;0,7839;0
21/10/1990 09:00;128,22;120,74;6,1584;5,9314;0,8472;0
21/10/1990 10:00;173,54;165,7;8,4882;8,2124;0,8667;0
21/10/1990 11:00;213,56;205,1;10,502;10,18;0,873;0
21/10/1990 12:00;225,79;217,26;11,106;10,766;0,8733;0
21/10/1990 13:00;204,22;196,23;10,015;9,7053;0,8704;0
21/10/1990 14:00;161,24;154,28;7,8472;7,5851;0,8616;0
21/10/1990 15:00;101,61;96,488;4,8547;4,6515;0,8385;0
21/10/1990 16:00;42,47;39,842;1,9299;1,7551;0,7569;0
21/10/1990 17:00;0;0;0;-0,005;1;0
21/10/1990 18:00;0;0;0;-0,005;1;0
21/10/1990 19:00;0;0;0;-0,005;1;0
21/10/1990 20:00;0;0;0;-0,005;1;0
21/10/1990 21:00;0;0;0;-0,005;1;0
21/10/1990 22:00;0;0;0;-0,005;1;0
21/10/1990 23:00;0;0;0;-0,005;1;0
22/10/1990 00:00;0;0;0;-0,005;1;0
